sample_date,repo_id,repo_full_name,owner,repo_name,repo_url,source,sample_query,language,stars,forks,watchers,open_issues,created_at,updated_at,pushed_at,default_branch,archived,disabled,fork,has_readme,readme_fetch_status,readme_status_code,readme_hash,readme_word_count,readme_char_count,readme_heading_count,readme_link_count,readme_image_count,readme_code_block_count,readme_headings,rubric_version,has_overview_signal,has_setup_signal,has_usage_signal,has_features_signal,has_visuals_signal,has_architecture_signal,has_data_methods_signal,has_results_signal,has_tests_signal,has_license_signal,has_deployment_signal,has_contact_signal,readme_score,readiness_level,sections_found,sections_missing,overview_score,setup_score,usage_score,features_score,visuals_score,architecture_score,data_methods_score,results_score,tests_score,license_score,deployment_score,contact_score,processed_at
2026-06-07,1009094178,yaneurao/YaneuraOu-ScriptCollection,yaneurao,YaneuraOu-ScriptCollection,https://github.com/yaneurao/YaneuraOu-ScriptCollection,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,5,0,5,0,2025-06-26T15:07:35Z,2026-06-07T17:38:26Z,2026-06-07T17:38:23Z,main,False,False,False,True,fetched,200,632dcc3d2b288bad5e485ecfae979ac8a28f36697e3a0db464e927a787ac0904,88,946,4,9,0,0,"['これは何？', 'スクリプト一覧', 'やねうら王の学習器', 'ライセンス']",builder_showcase_readme_v1,True,False,False,False,False,False,False,False,False,False,False,False,12.4,minimal,['overview'],"['setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",1,0,0,0,0,0,0,0,0,0,0,0,2026-06-07T17:42:00.254208+00:00
2026-06-07,970791219,thisusercannotexist/auto-push,thisusercannotexist,auto-push,https://github.com/thisusercannotexist/auto-push,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,13,4,13,2,2025-04-22T14:41:09Z,2026-06-07T17:38:23Z,2026-06-07T17:38:37Z,main,False,False,False,True,fetched,200,ad5bae7cb12b60edb0d9292e9020e27d8c3ae5b67749f9180dc50c00e82d8495,106,624,1,0,0,0,['Auto Push - make it all Green'],builder_showcase_readme_v1,True,False,False,False,False,False,True,False,False,False,False,False,20.0,minimal,"['overview', 'data_methods']","['setup', 'usage', 'features', 'visuals', 'architecture', 'results', 'tests', 'license', 'deployment', 'contact']",1,0,0,0,0,0,1,0,0,0,0,0,2026-06-07T17:42:02.013071+00:00
2026-06-07,1174639315,Indozilla1234/Modmorpher,Indozilla1234,Modmorpher,https://github.com/Indozilla1234/Modmorpher,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,7,1,7,0,2026-03-06T17:10:35Z,2026-06-07T17:38:21Z,2026-06-07T17:38:18Z,main,False,False,False,True,fetched,200,75be5a1807716602c20cf7f77bb3b8703b4c98f34d582205dfda5ab750845344,400,2482,7,0,0,1,"['ModMorpher - Java → Bedrock migration thing', 'what it does (sorta)', 'what works best', 'requirements', 'quick run', 'keep in mind', 'why the license stuff is here']",builder_showcase_readme_v1,True,True,True,False,False,True,False,False,False,True,False,False,49.55,thin,"['overview', 'setup', 'usage', 'architecture', 'license']","['features', 'visuals', 'data_methods', 'results', 'tests', 'deployment', 'contact']",1,1,1,0,0,1,0,0,0,1,0,0,2026-06-07T17:42:03.862893+00:00
2026-06-07,1070850699,kakaxi-1/zubo,kakaxi-1,zubo,https://github.com/kakaxi-1/zubo,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,49,59,49,8,2025-10-06T14:17:38Z,2026-06-07T17:38:19Z,2026-06-07T17:38:15Z,main,False,False,False,True,fetched,200,7f36e04d4f8aff0290cece9ebd066b64bfa35cc9ff5178599c79c690004a18f8,189,1403,5,0,0,0,"['（本仓库为轻量级：适用于github actions）定时抓取 组播源  酒店源', '⚠️ 备注', '组播Docker版（解决断流）', '酒店源Docker版', '📔 更新日志']",builder_showcase_readme_v1,True,False,True,False,False,False,False,False,False,False,False,False,24.8,minimal,"['overview', 'usage']","['setup', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",1,0,1,0,0,0,0,0,0,0,0,0,2026-06-07T17:42:05.693520+00:00
2026-06-07,608582875,xsrazy/Download-All-Tiktok-Videos,xsrazy,Download-All-Tiktok-Videos,https://github.com/xsrazy/Download-All-Tiktok-Videos,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,58,11,58,4,2023-03-02T10:15:15Z,2026-06-07T17:38:11Z,2026-06-07T17:38:07Z,main,False,False,False,True,fetched,200,84e8befb5c612e80fc9cee8431a1325d64cd1c2b63bfbea0eea3adc10dde3b7b,531,3508,8,0,1,2,"['Download All Tiktok Videos', 'Features', 'Requirements', 'Installation', 'Available Options', 'How To Use', 'Basic Usage Examples', 'Note']",builder_showcase_readme_v1,True,True,True,True,True,False,False,False,False,False,False,False,53.4,semi_ready,"['overview', 'setup', 'usage', 'features', 'visuals']","['architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",1,1,1,1,1,0,0,0,0,0,0,0,2026-06-07T17:42:07.427598+00:00
2026-06-07,840134675,mitchross/talos-argocd-proxmox,mitchross,talos-argocd-proxmox,https://github.com/mitchross/talos-argocd-proxmox,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,75,23,75,3,2024-08-09T03:38:57Z,2026-06-07T17:38:08Z,2026-06-07T17:38:07Z,main,False,False,False,True,fetched,200,0eb5f41bfed8e25c395f025dadefeec0c76482428974e0766012848e1ad1ecb2,2705,20035,45,22,1,16,"['Talos ArgoCD Proxmox Cluster', 'Key Features', 'Repositories & Resources', 'Architecture', 'Sync Wave Architecture', 'Prerequisites', 'Bootstrap Process', 'Step 0: Get Cluster Access (kubectl)', 'Sign in to 1Password', 'Set Omni endpoint', 'Pull the service account key from 1Password', 'Generate bearer-token kubeconfig (not OIDC)', 'Verify access', 'Step 1: Install Cilium CNI', 'Step 2: Install Gateway API CRDs', 'Step 3: Pre-Seed 1Password Secrets', 'Step 4: Bootstrap ArgoCD', 'Step 5: Verify', 'Check ArgoCD pods', ""Watch applications sync (all should reach 'Synced')"", 'View sync wave order', 'Step 6: Access ArgoCD UI (Optional)', 'Open https://localhost:8080', 'Admin password is pre-configured via bootstrap Helm values', 'What Happens After Bootstrap', 'Cluster Access (Omni Service Account)', '1. Create the service account (1 year max TTL)', '2. Save the output — OMNI_ENDPOINT and OMNI_SERVICE_ACCOUNT_KEY', 'Store both values in 1Password immediately. The key is shown ONCE.', '3. Generate a bearer-token kubeconfig (NOT OIDC)', '4. Verify', 'Regenerate kubeconfig with step 3 above, update key in 1Password', 'Backup System', 'Cluster Upgrades & Talos 1.13 Notes', '`machine.install.disk` is now mandatory', 'NVIDIA driver migration (in progress)', 'Upgrading Omni / omnictl to the 1.13 toolchain', 'CNPG clean-slate baseline (April 2026)', 'Hardware', 'Troubleshooting', 'Emergency Reset', 'Remove finalizers and delete all applications', 'Documentation', 'Contributing', 'License']",builder_showcase_readme_v1,True,True,True,True,True,True,True,False,True,True,True,False,87.65,strong,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'tests', 'license', 'deployment']","['results', 'contact']",1,1,1,1,1,1,1,0,1,1,1,0,2026-06-07T17:42:09.273505+00:00
2026-06-07,592110645,xsrazy/Discord-Bot,xsrazy,Discord-Bot,https://github.com/xsrazy/Discord-Bot,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,9,8,9,0,2023-01-22T23:38:03Z,2026-06-07T17:38:10Z,2026-06-07T17:38:06Z,main,False,False,False,True,fetched,200,1879f7d9098335034e73882319b7f10ed237a23c5099c5e3e59529679947e99b,211,1460,4,0,1,0,"['Cara ambil akses token:', 'Cara menjalankannya menggunakan Termux:', 'Cara menjalankannya menggunakan Laptop/PC:', 'Hehe']",builder_showcase_readme_v1,False,True,False,False,True,False,False,False,False,False,False,False,21.0,minimal,"['setup', 'visuals']","['overview', 'usage', 'features', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",0,1,0,0,1,0,0,0,0,0,0,0,2026-06-07T17:42:10.993751+00:00
2026-06-07,1174537176,eddmpython/dartlab,eddmpython,dartlab,https://github.com/eddmpython/dartlab,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,87,20,87,4,2026-03-06T14:58:20Z,2026-06-07T17:38:06Z,2026-06-07T17:38:02Z,master,False,False,False,True,fetched,200,c8e7d7b5b4f0bbecd93ee525cd29059cc5edc3bc4db2a28ee739ce01a87f1515,5826,37122,56,115,3,36,"['무엇을 해주는가', '세 가지 시작점', 'AI로 바로 사용', 'AI가 필요한 데이터를 직접 조회하고, 계산 결과와 근거 ref를 함께 반환', 'Python 코드로 사용', '같은 인터페이스, 다른 시장', 'CLI 로 사용', '결과 예시', 'shape: (223, 14) — 공시 항목 × 기간', '2026Q1  2025Q4  2025Q3  2024Q4  ...', '(표지)                  v       v       v       v', '사업의 내용             v       v       v       v', '재무상태표              v       v       v       v', '같은 인터페이스, 다른 나라', '자연어로 질문', '→ AI가 코드를 실행하며 분석: ""영업이익률이 8.6%→21.4%로 반등...""', '세 겹의 분석', 'DartLab은 무엇인가', 'Company', 'Scan — 전 종목 횡단 비교', 'Gather — 외부 시장 데이터', '동행: a.iterInsiderTrades(""005930"") · a.iterOwnership(""005930"")', '일괄: a.fetchInsiderTrades / fetchOwnership / fetchNews', 'Analysis — 재무 인과 분석', 'Credit — 독립 신용분석', 'Macro — 종목코드 없이 경제를 읽다', 'Story — 분석을 보고서로', '이야기꾼 — 숫자가 아니라 이야기다', 'Search — 공시를 의미로 검색 *(beta — 인덱스 신선도 한계)*', 'AI — skills 기반 분석 작업대', 'Channel — 외부에서 내 PC dartlab 접근', 'EDGAR (미국)', 'Korea (DART)                          # US (EDGAR)', 'MCP — AI 어시스턴트 연동', 'Claude Desktop / Claude Code / Cursor (stdio, 권장)', '1. 사전 설치 (한 번만) — .local/bin/dartlab(.exe) entry point 생성', '2-B. Claude Code 한 줄 설정', '2-C. Codex CLI', '원격 MCP (Claude Code · Cursor 등 SSE 지원 클라이언트만)', '도구 표면', 'Skill OS 와 Skill Market', 'dartlab-lite — 브라우저·엑셀에서 설치 없이 (Pyodide)', '두 가지 사용 방식 — script형 vs func형', '설치 (xlwings Lite · 한 줄)', '제약 (브라우저 런타임의 한계)', 'OpenAPI — 원본 공공 API', '한국 (opendart.fss.or.kr 무료 API 키 필요)', '미국 (API 키 불필요)', '데이터', '바로 시작하기', '문서', '안정성', '설계 선택', '30초 안에 첫 결과', '기여', '라이선스']",builder_showcase_readme_v1,True,True,True,True,True,True,True,True,True,True,False,True,94.3,showcase_ready,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'contact']",['deployment'],1,1,1,1,1,1,1,1,1,1,0,1,2026-06-07T17:42:12.845249+00:00
2026-06-07,667880674,d-msft/E5,d-msft,E5,https://github.com/d-msft/E5,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,5,6,5,0,2023-07-18T14:06:02Z,2026-06-07T17:38:06Z,2026-06-07T17:38:02Z,main,False,False,False,True,fetched,200,8848d2bc736f17dd4323113c116244e2bd646a0b69d977fe1a235c4074e819da,542,3770,5,3,0,0,"['**MSO_E5_Dev_AutoRenew**', 'Special Notes/Thanks ###', '**Prerequisites**', '**Setup Steps (Encrypted Secure Version)**', '**Additional Information**']",builder_showcase_readme_v1,True,True,True,False,True,True,False,False,False,False,False,False,53.4,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'architecture']","['features', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",1,1,1,0,1,1,0,0,0,0,0,0,2026-06-07T17:42:14.644407+00:00
2026-06-07,1171630261,violetDelia/kernelcode_generate,violetDelia,kernelcode_generate,https://github.com/violetDelia/kernelcode_generate,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,23,1,23,0,2026-03-03T12:47:07Z,2026-06-07T17:38:05Z,2026-06-07T17:38:01Z,main,False,False,False,False,not_found,404,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,[],builder_showcase_readme_v1,False,False,False,False,False,False,False,False,False,False,False,False,0.0,missing,[],"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",0,0,0,0,0,0,0,0,0,0,0,0,2026-06-07T17:42:16.436087+00:00
2026-06-07,1179431371,PurrPod/purrcat,PurrPod,purrcat,https://github.com/PurrPod/purrcat,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,5,0,5,1,2026-03-12T02:46:57Z,2026-06-07T17:38:04Z,2026-06-07T17:38:00Z,main,False,False,False,True,fetched,200,80eee5a5222218189ef78af2c65269dc0a68f8ce2bb870944f00291c0106c78a,545,4275,12,10,0,0,"['PurrCat', '✨ 核心亮点与技术架构', '01 混合记忆与知识图谱系统', '02 Harness DAG 工作流引擎', '03 全能安全工具链', '04 智能体中枢与会话管理', '05 主动感知与事件网关', '06 模型调度与高并发网关', '07 极致的 KV Cache 命中率与 Token 经济学', '08 极致解耦、无代码拓展与工程美学', '🙏 致谢', '📄 许可证']",builder_showcase_readme_v1,True,True,False,False,True,True,False,False,False,True,True,False,52.45,semi_ready,"['overview', 'setup', 'visuals', 'architecture', 'license', 'deployment']","['usage', 'features', 'data_methods', 'results', 'tests', 'contact']",1,1,0,0,1,1,0,0,0,1,1,0,2026-06-07T17:42:18.300205+00:00
2026-06-07,577919829,JesseZhuang/InCodeLearning-Python3,JesseZhuang,InCodeLearning-Python3,https://github.com/JesseZhuang/InCodeLearning-Python3,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,12,9,12,0,2022-12-13T20:43:20Z,2026-06-07T17:38:03Z,2026-06-07T17:37:59Z,main,False,False,False,True,fetched,200,42b4609ea6d13be20145e55457f23eb913a1c0df2828e08016f4553cf7dc1827,558,3465,6,1,0,2,"['References', 'mac setup', 'weird jq bug', 'vs code virtual env', 'virtual env on command line', 'windows setup']",builder_showcase_readme_v1,True,True,True,False,False,True,False,False,True,True,False,False,58.15,semi_ready,"['overview', 'setup', 'usage', 'architecture', 'tests', 'license']","['features', 'visuals', 'data_methods', 'results', 'deployment', 'contact']",1,1,1,0,0,1,0,0,1,1,0,0,2026-06-07T17:42:20.041421+00:00
2026-06-07,1032663368,HosseinOdd/Navasan-API,HosseinOdd,Navasan-API,https://github.com/HosseinOdd/Navasan-API,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,5,1,5,0,2025-08-05T16:25:11Z,2026-06-07T17:37:58Z,2026-06-07T17:37:55Z,main,False,False,False,True,fetched,200,8b9aca75f80c2465912c6e477a8340a8b903ad2f816ef9a49b33370c400f8ff6,231,1789,9,3,0,4,"['Navasan Data Scraper', 'Automated Updates', 'Features', 'Project Structure', 'Installation', 'Requirements', 'Usage', 'Output', 'Disclaimer']",builder_showcase_readme_v1,True,True,True,True,False,True,True,True,True,False,False,False,74.2,semi_ready,"['overview', 'setup', 'usage', 'features', 'architecture', 'data_methods', 'results', 'tests']","['visuals', 'license', 'deployment', 'contact']",1,1,1,1,0,1,1,1,1,0,0,0,2026-06-07T17:42:21.810548+00:00
2026-06-07,899625229,AvenCores/goida-vpn-configs,AvenCores,goida-vpn-configs,https://github.com/AvenCores/goida-vpn-configs,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,2459,123,2459,0,2024-12-06T16:52:52Z,2026-06-07T17:37:59Z,2026-06-07T17:37:53Z,main,False,False,False,True,fetched,200,71e64ef3389dd955b7b269e7314c9de07aa8c874412f328e2cd0affc050e56e0,5393,36479,12,138,9,2,"['📖 Описание проекта', '📑 Содержание', '🚀 Быстрый старт', '📊 Статус конфигов', '📊 Статистика репозитория', '🗂 Структура репозитория', '🔧 Локальный запуск генератора', '🎦 Видео гайд по установке и решению проблем', '🔓 Видео гайд по обходу SNI/CIDR белых списков', '🗂️ Общее меню гайдов репозитория', '📜 Лицензия', '💰 Поддержать автора']",builder_showcase_readme_v1,True,True,False,False,True,False,True,False,True,True,False,False,55.35,semi_ready,"['overview', 'setup', 'visuals', 'data_methods', 'tests', 'license']","['usage', 'features', 'architecture', 'results', 'deployment', 'contact']",1,1,0,0,1,0,1,0,1,1,0,0,2026-06-07T17:42:23.682473+00:00
2026-06-07,1260155434,hoolulu/deep-research,hoolulu,deep-research,https://github.com/hoolulu/deep-research,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,132,12,132,0,2026-06-05T07:56:54Z,2026-06-07T17:37:55Z,2026-06-07T17:37:51Z,main,False,False,False,True,fetched,200,ca5b6e61881205ce536581e1bca140069bfd9c21dd281e69022ee9b2ed94e614,1033,9083,20,6,0,10,"['Opencode deep-research Skill', '一、为什么你需要这个', '二、谁适合用', '三、一次标准模式调研的输出', '四、工作逻辑', '五、搜索链路与内置资源', '六、报告独特亮点', '七、三种深度', '八、运行截图', '九、安装', '🧠 方式一：AI 傻瓜安装（推荐）', '🔧 方式二：非 OpenCode 用户（Claude Code / Codex CLI / Cursor 等）', '还没有 OpenCode？', '前置依赖', '十、使用方法', '发送后会发生什么', '输出文件', '十一、成本', '十二、FAQ', 'License']",builder_showcase_readme_v1,True,True,False,False,True,False,False,False,False,True,False,False,40.15,thin,"['overview', 'setup', 'visuals', 'license']","['usage', 'features', 'architecture', 'data_methods', 'results', 'tests', 'deployment', 'contact']",1,1,0,0,1,0,0,0,0,1,0,0,2026-06-07T17:42:25.517935+00:00
2026-06-07,994558705,mediajunkie/piper-morgan-product,mediajunkie,piper-morgan-product,https://github.com/mediajunkie/piper-morgan-product,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,5,1,5,144,2025-06-02T06:02:15Z,2026-06-07T17:37:54Z,2026-06-07T17:37:50Z,main,False,False,False,True,fetched,200,56f475c9ea5245562ec5a105ade4907b10063dd85d6fb5bd059e4b9696478dfd,276,2151,11,14,3,1,"['Piper Morgan - AI Product Management Assistant', '🚀 Quick Start', 'For Alpha Testers', 'For Developers', 'Clone and setup', 'Install dependencies', 'Start infrastructure', 'Run the application', '📚 Documentation', '🤝 Contributing', '🆘 Support']",builder_showcase_readme_v1,True,True,True,False,True,True,True,True,True,True,False,False,78.95,strong,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license']","['features', 'deployment', 'contact']",1,1,1,0,1,1,1,1,1,1,0,0,2026-06-07T17:42:27.410563+00:00
2026-06-07,985731834,DonAsako/Eskoz,DonAsako,Eskoz,https://github.com/DonAsako/Eskoz,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,5,0,5,1,2025-05-18T12:13:05Z,2026-06-07T17:37:52Z,2026-06-07T17:38:00Z,main,False,False,False,True,fetched,200,a25ca3dcda796324c6cce7d9fe8288ce3776ccb0d4416c1b6dfe75d1606a9f1a,565,4411,28,2,1,12,"['Eskoz', 'Requirements', 'Installation', '1. Clone the repository:', '2. Copy the example environment variables file:', '3. Edit the .env file to configure your environment variables.', '--- Django Settings ---', '--- PostgreSQL Settings ---', '--- Caddy / Domain Configuration ---', 'Deploy with Docker', '1. Build and start the Docker containers in detached mode:', '2. Create the first admin user', '3. Update your config', 'Customization', 'Themes', 'List available themes', 'Create a new theme', 'Apply a new theme', 'To-do', 'Logs', 'Translate', 'Styling', 'Deployment', 'Authentication / Users', 'Views / Pages', 'New Apps', 'Key Features', 'License']",builder_showcase_readme_v1,True,True,True,True,True,True,False,False,False,True,True,True,76.2,strong,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'license', 'deployment', 'contact']","['data_methods', 'results', 'tests']",1,1,1,1,1,1,0,0,0,1,1,1,2026-06-07T17:42:29.124389+00:00
2026-06-07,1163779434,jbaruch/speaker-toolkit,jbaruch,speaker-toolkit,https://github.com/jbaruch/speaker-toolkit,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,8,1,8,9,2026-02-22T06:02:18Z,2026-06-07T17:37:52Z,2026-06-07T17:37:48Z,main,False,False,False,True,fetched,200,1bbc68ab7a278e32e8d5d822672a87732e3739e9a1170a7d22866722a9e4f25b,3459,28143,32,13,1,7,"['Speaker Toolkit', ""What's New (Unreleased)"", ""What's New (0.18.0)"", 'How It Works', 'Installation', 'Getting Started', 'Phase 1: Build Your Vault', 'Phase 2: Create Presentations', 'Architecture', 'Speaker Neutrality', 'The Vault Directory', 'Handoff Mechanism', 'Steering Rules', 'Vault Skills Details', 'Triggers', '14 Rhetoric Dimensions', 'Processing Pipeline', 'Prerequisites', 'Generation & Publishing Skills Details', 'Triggers (presentation-creator)', 'Triggers (shownotes-publisher)', '7-Phase Workflow', 'Guardrail System (10 checks + pattern taxonomy scan)', 'Presentation Patterns Taxonomy', 'Special Workflows', 'Summary-Only Mode', 'Prerequisites', 'For the Vault Skills (vault-ingress, vault-clarification, vault-profile)', 'For the Presentation Creator & Illustrations Skills', 'For the Shownotes Publisher Skill', 'File Reference', 'License']",builder_showcase_readme_v1,True,True,True,False,True,True,True,True,True,True,False,True,86.7,strong,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'contact']","['features', 'deployment']",1,1,1,0,1,1,1,1,1,1,0,1,2026-06-07T17:42:30.860480+00:00
2026-06-07,1106035318,klaas8/MT,klaas8,MT,https://github.com/klaas8/MT,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,24,24,24,0,2025-11-28T14:23:13Z,2026-06-07T17:37:50Z,2026-06-07T17:37:46Z,main,False,False,False,True,fetched,200,15b0519e24257782cc1802302c86d027bd622df2d754d056fe9ea6b08a72daaf,228,1541,11,3,14,2,"['MT论坛自动签到脚本', '**最后更新日期：2026年05月09日 19点45分**', '功能', '使用方法', '操作教程', '设置变量', '设置权限', '运行测试', '注意事项', '📈 历史Star数', '许可证']",builder_showcase_readme_v1,False,False,False,False,True,False,False,False,True,True,False,False,21.95,minimal,"['visuals', 'tests', 'license']","['overview', 'setup', 'usage', 'features', 'architecture', 'data_methods', 'results', 'deployment', 'contact']",0,0,0,0,1,0,0,0,1,1,0,0,2026-06-07T17:42:32.731617+00:00
2026-06-07,1084167966,hanjinliu/himena-relion,hanjinliu,himena-relion,https://github.com/hanjinliu/himena-relion,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,7,0,7,4,2025-10-27T10:13:30Z,2026-06-07T17:37:45Z,2026-06-07T17:37:44Z,main,False,False,False,True,fetched,200,a6c1c65caf030db88132182e0a7df850c025262b3e1cff6158884ce3f174836b,313,2108,8,10,4,1,"['himena-relion', '[&rarr; Documentation](https://hanjinliu.github.io/himena-relion/)', 'Installation', 'Highlights', 'View, queue and run RELION single-particle and tomography jobs', 'Efficient 2D/3D rendering over SSH using [vispy](https://github.com/vispy/vispy) and EGL', 'View and open jobs from the flowchart', 'RELION ""external"" jobs']",builder_showcase_readme_v1,True,True,True,False,True,True,True,False,False,False,False,False,60.0,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'data_methods']","['features', 'results', 'tests', 'license', 'deployment', 'contact']",1,1,1,0,1,1,1,0,0,0,0,0,2026-06-07T17:42:34.520350+00:00
2026-06-07,838507259,REIJI007/Adblock-Rule-Collection,REIJI007,Adblock-Rule-Collection,https://github.com/REIJI007/Adblock-Rule-Collection,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,103,7,103,0,2024-08-05T19:29:38Z,2026-06-07T17:37:47Z,2026-06-07T17:37:40Z,main,False,False,False,True,fetched,200,3f49e004a86936e32741b2d9edccf3b8dc617604247002dd9d0b9a48ef4009dc,509,4082,8,21,2,3,"['一、关于Adblock-Rule-Collection，你可使用本仓库中的python脚本合并去重生成广告过滤规则列表，注意修改生成文件的保存路径与生成的文件名，可按需求添加不同的上游广告过滤规则列表（兼容adblock plus语法的过滤器列表均可）进行DIY定制', '警告:本过滤器订阅有可能破坏某些网站的功能，也有可能封禁某些色情、赌博网站，使用前请斟酌考虑，如有误杀请积极向上游issue反馈，本仓库仅提供去重、转化、合并功能。完整版会有很多误杀，建议使用精简版（只含adguard官方列表）。另外需要说明一点，本仓库仅收集```中英文广告拦截```相关、```网络安全```相关、```隐私保护```相关列表', '二、本仓库使用方式如下：', '1、订阅地址', '2、下载到本地', '三、适用范围', '四、规则来源', 'LICENSE']",builder_showcase_readme_v1,False,False,False,False,True,False,False,False,False,True,False,False,16.35,minimal,"['visuals', 'license']","['overview', 'setup', 'usage', 'features', 'architecture', 'data_methods', 'results', 'tests', 'deployment', 'contact']",0,0,0,0,1,0,0,0,0,1,0,0,2026-06-07T17:42:36.317719+00:00
2026-06-07,1010335352,Shayanthn/V2ray-Tester-Pro,Shayanthn,V2ray-Tester-Pro,https://github.com/Shayanthn/V2ray-Tester-Pro,github_search_api,language:Python stars:>=5 pushed:>=2025-01-01,Python,48,8,48,2,2025-06-28T21:13:45Z,2026-06-07T17:37:43Z,2026-06-07T17:37:39Z,main,False,False,False,True,fetched,200,44bcfdcf427ea139d51bc2d5f387271570b4cc47d0f99e837faf969cd7a15e46,479,3353,13,3,2,5,"['🚀 New in v5.1.2', '✨ Features', '🛠️ Installation', 'Prerequisites', 'Running the Executable', 'Running from Source', '📖 Usage Guide', 'Dashboard', 'Scan & Test', 'Results', '🏗️ Building from Source', '🤝 Contributing', '📄 License']",builder_showcase_readme_v1,False,True,True,True,True,False,False,True,True,True,False,False,60.95,semi_ready,"['setup', 'usage', 'features', 'visuals', 'results', 'tests', 'license']","['overview', 'architecture', 'data_methods', 'deployment', 'contact']",0,1,1,1,1,0,0,1,1,1,0,0,2026-06-07T17:42:38.031457+00:00
